Tiempo	Evento	ID	Pos_X	Pos_Y
38.5	Movimiento	0	600.5	292.5
38.5	Movimiento	1	34.9	10
38.5	Colision_Pared_Y	-	34.9	10
38.6	Movimiento	0	601.8	293
38.6	Movimiento	1	35.2	12
38.7	Movimiento	0	603.1	293.5
38.7	Movimiento	1	35.5	14
38.8	Movimiento	0	604.4	294
38.8	Movimiento	1	35.8	16
38.9	Movimiento	0	605.7	294.5
38.9	Movimiento	1	36.1	18
39	Movimiento	0	607	295
39	Movimiento	1	36.4	20
39.1	Movimiento	0	608.3	295.5
39.1	Movimiento	1	36.7	22
39.2	Movimiento	0	609.6	296
39.2	Movimiento	1	37	24
39.3	Movimiento	0	610.9	296.5
39.3	Movimiento	1	37.3	26
39.4	Movimiento	0	612.2	297
39.4	Movimiento	1	37.6	28
39.5	Movimiento	0	613.5	297.5
39.5	Movimiento	1	37.9	30
39.6	Movimiento	0	614.8	298
39.6	Movimiento	1	38.2	32
39.7	Movimiento	0	616.1	298.5
39.7	Movimiento	1	38.5	34
39.8	Movimiento	0	617.4	299
39.8	Movimiento	1	38.8	36
39.9	Movimiento	0	618.7	299.5
39.9	Movimiento	1	39.1	38
40	Movimiento	0	620	300
40	Movimiento	1	39.4	40
40.1	Movimiento	0	621.3	300.5
40.1	Movimiento	1	39.7	42
40.2	Movimiento	0	622.6	301
40.2	Movimiento	1	40	44
40.3	Movimiento	0	623.9	301.5
40.3	Movimiento	1	40.3	46
40.4	Movimiento	0	625.2	302
40.4	Movimiento	1	40.6	48
40.5	Movimiento	0	626.5	302.5
40.5	Movimiento	1	40.9	50
40.6	Movimiento	0	627.8	303
40.6	Movimiento	1	41.2	52
40.7	Movimiento	0	629.1	303.5
40.7	Movimiento	1	41.5	54
40.8	Movimiento	0	630.4	304
40.8	Movimiento	1	41.8	56
40.9	Movimiento	0	631.7	304.5
40.9	Movimiento	1	42.1	58
41	Movimiento	0	633	305
41	Movimiento	1	42.4	60
41.1	Movimiento	0	634.3	305.5
41.1	Movimiento	1	42.7	62
41.2	Movimiento	0	635.6	306
41.2	Movimiento	1	43	64
41.3	Movimiento	0	636.9	306.5
41.3	Movimiento	1	43.3	66
41.4	Movimiento	0	638.2	307
41.4	Movimiento	1	43.6	68
41.5	Movimiento	0	639.5	307.5
41.5	Movimiento	1	43.9	70
41.6	Movimiento	0	640.8	308
41.6	Movimiento	1	44.2	72
41.7	Movimiento	0	642.1	308.5
41.7	Movimiento	1	44.5	74
41.8	Movimiento	0	643.4	309
41.8	Movimiento	1	44.8	76
41.9	Movimiento	0	644.7	309.5
41.9	Movimiento	1	45.1	78
42	Movimiento	0	646	310
42	Movimiento	1	45.4	80
42.1	Movimiento	0	647.3	310.5
42.1	Movimiento	1	45.7	82
42.2	Movimiento	0	648.6	311
42.2	Movimiento	1	46	84
42.3	Movimiento	0	649.9	311.5
42.3	Movimiento	1	46.3	86
42.4	Movimiento	0	651.2	312
42.4	Movimiento	1	46.6	88
42.5	Movimiento	0	652.5	312.5
42.5	Movimiento	1	46.9	90
42.6	Movimiento	0	653.8	313
42.6	Movimiento	1	47.2	92
42.7	Movimiento	0	655.1	313.5
42.7	Movimiento	1	47.5	94
42.8	Movimiento	0	656.4	314
42.8	Movimiento	1	47.8	96
42.9	Movimiento	0	657.7	314.5
42.9	Movimiento	1	48.1	98
43	Movimiento	0	659	315
43	Movimiento	1	48.4	100
43.1	Movimiento	0	660.3	315.5
43.1	Movimiento	1	48.7	102
43.2	Movimiento	0	661.6	316
43.2	Movimiento	1	49	104
43.3	Movimiento	0	662.9	316.5
43.3	Movimiento	1	49.3	106
43.4	Movimiento	0	664.2	317
43.4	Movimiento	1	49.6	108
43.5	Movimiento	0	665.5	317.5
43.5	Movimiento	1	49.9	110
43.6	Movimiento	0	666.8	318
43.6	Movimiento	1	50.2	112
43.7	Movimiento	0	668.1	318.5
43.7	Movimiento	1	50.5	114
43.8	Movimiento	0	669.4	319
43.8	Movimiento	1	50.8	116
43.9	Movimiento	0	670.7	319.5
43.9	Movimiento	1	51.1	118
44	Movimiento	0	672	320
44	Movimiento	1	51.4	120
44.1	Movimiento	0	673.3	320.5
44.1	Movimiento	1	51.7	122
44.2	Movimiento	0	674.6	321
44.2	Movimiento	1	52	124
44.3	Movimiento	0	675.9	321.5
44.3	Movimiento	1	52.3	126
44.4	Movimiento	0	677.2	322
44.4	Movimiento	1	52.6	128
44.5	Movimiento	0	678.5	322.5
44.5	Movimiento	1	52.9	130
44.6	Movimiento	0	679.8	323
44.6	Movimiento	1	53.2	132
44.7	Movimiento	0	681.1	323.5
44.7	Movimiento	1	53.5	134
44.8	Movimiento	0	682.4	324
44.8	Movimiento	1	53.8	136
44.9	Movimiento	0	683.7	324.5
44.9	Movimiento	1	54.1	138
45	Movimiento	0	685	325
45	Movimiento	1	54.4	140
45.1	Movimiento	0	686.3	325.5
45.1	Movimiento	1	54.7	142
45.2	Movimiento	0	687.6	326
45.2	Movimiento	1	55	144
45.3	Movimiento	0	688.9	326.5
45.3	Movimiento	1	55.3	146
45.4	Movimiento	0	690.2	327
45.4	Movimiento	1	55.6	148
45.5	Movimiento	0	691.5	327.5
45.5	Movimiento	1	55.9	150
45.6	Movimiento	0	692.8	328
45.6	Movimiento	1	56.2	152
45.7	Movimiento	0	694.1	328.5
45.7	Movimiento	1	56.5	154
45.8	Movimiento	0	695.4	329
45.8	Movimiento	1	56.8	156
45.9	Movimiento	0	696.7	329.5
45.9	Movimiento	1	57.1	158
46	Movimiento	0	698	330
46	Movimiento	1	57.4	160
46.1	Movimiento	0	699.3	330.5
46.1	Movimiento	1	57.7	162
46.2	Movimiento	0	700.6	331
46.2	Movimiento	1	58	164
46.3	Movimiento	0	701.9	331.5
46.3	Movimiento	1	58.3	166
46.4	Movimiento	0	703.2	332
46.4	Movimiento	1	58.6	168
46.5	Movimiento	0	704.5	332.5
46.5	Movimiento	1	58.9	170
46.6	Movimiento	0	705.8	333
46.6	Movimiento	1	59.2	172
46.7	Movimiento	0	707.1	333.5
46.7	Movimiento	1	59.5	174
46.8	Movimiento	0	708.4	334
46.8	Movimiento	1	59.8	176
46.9	Movimiento	0	709.7	334.5
46.9	Movimiento	1	60.1	178
47	Movimiento	0	711	335
47	Movimiento	1	60.4	180
47.1	Movimiento	0	712.3	335.5
47.1	Movimiento	1	60.7	182
47.2	Movimiento	0	713.6	336
47.2	Movimiento	1	61	184
47.3	Movimiento	0	714.9	336.5
47.3	Movimiento	1	61.3	186
47.4	Movimiento	0	716.2	337
47.4	Movimiento	1	61.6	188
47.5	Movimiento	0	717.5	337.5
47.5	Movimiento	1	61.9	190
47.6	Movimiento	0	718.8	338
47.6	Movimiento	1	62.2	192
47.7	Movimiento	0	720.1	338.5
47.7	Movimiento	1	62.5	194
47.8	Movimiento	0	721.4	339
47.8	Movimiento	1	62.8	196
47.9	Movimiento	0	722.7	339.5
47.9	Movimiento	1	63.1	198
48	Movimiento	0	724	340
48	Movimiento	1	63.4	200
48.1	Movimiento	0	725.3	340.5
48.1	Movimiento	1	63.7	202
48.2	Movimiento	0	726.6	341
48.2	Movimiento	1	64	204
48.3	Movimiento	0	727.9	341.5
48.3	Movimiento	1	64.3	206
48.4	Movimiento	0	729.2	342
48.4	Movimiento	1	64.6	208
48.5	Movimiento	0	730.5	342.5
48.5	Movimiento	1	64.9	210
48.6	Movimiento	0	731.8	343
48.6	Movimiento	1	65.2	212
48.7	Movimiento	0	733.1	343.5
48.7	Movimiento	1	65.5	214
48.8	Movimiento	0	734.4	344
48.8	Movimiento	1	65.8	216
48.9	Movimiento	0	735.7	344.5
48.9	Movimiento	1	66.1	218
49	Movimiento	0	737	345
49	Movimiento	1	66.4	220
49.1	Movimiento	0	738.3	345.5
49.1	Movimiento	1	66.7	222
49.2	Movimiento	0	739.6	346
49.2	Movimiento	1	67	224
49.3	Movimiento	0	740.9	346.5
49.3	Movimiento	1	67.3	226
49.4	Movimiento	0	742.2	347
49.4	Movimiento	1	67.6	228
49.5	Movimiento	0	743.5	347.5
49.5	Movimiento	1	67.9	230
49.6	Movimiento	0	744.8	348
49.6	Movimiento	1	68.2	232
49.7	Movimiento	0	746.1	348.5
49.7	Movimiento	1	68.5	234
49.8	Movimiento	0	747.4	349
49.8	Movimiento	1	68.8	236
49.9	Movimiento	0	748.7	349.5
49.9	Movimiento	1	69.1	238
50	Movimiento	0	750	350
50	Movimiento	1	69.4	240
50.1	Movimiento	0	751.3	350.5
50.1	Movimiento	1	69.7	242
50.2	Movimiento	0	752.6	351
50.2	Movimiento	1	70	244
50.3	Movimiento	0	753.9	351.5
50.3	Movimiento	1	70.3	246
50.4	Movimiento	0	755.2	352
50.4	Movimiento	1	70.6	248
50.5	Movimiento	0	756.5	352.5
50.5	Movimiento	1	70.9	250
50.6	Movimiento	0	757.8	353
50.6	Movimiento	1	71.2	252
50.7	Movimiento	0	759.1	353.5
50.7	Movimiento	1	71.5	254
50.8	Movimiento	0	760.4	354
50.8	Movimiento	1	71.8	256
50.9	Movimiento	0	761.7	354.5
50.9	Movimiento	1	72.1	258
51	Movimiento	0	763	355
51	Movimiento	1	72.4	260
51.1	Movimiento	0	764.3	355.5
51.1	Movimiento	1	72.7	262
51.2	Movimiento	0	765.6	356
51.2	Movimiento	1	73	264
51.3	Movimiento	0	766.9	356.5
51.3	Movimiento	1	73.3	266
51.4	Movimiento	0	768.2	357
51.4	Movimiento	1	73.6	268
51.5	Movimiento	0	769.5	357.5
51.5	Movimiento	1	73.9	270
51.6	Movimiento	0	770.8	358
51.6	Movimiento	1	74.2	272
51.7	Movimiento	0	772.1	358.5
51.7	Movimiento	1	74.5	274
51.8	Movimiento	0	773.4	359
51.8	Movimiento	1	74.8	276
51.9	Movimiento	0	774.7	359.5
51.9	Movimiento	1	75.1	278
52	Movimiento	0	776	360
52	Movimiento	1	75.4	280
52.1	Movimiento	0	777.3	360.5
52.1	Movimiento	1	75.7	282
52.2	Movimiento	0	778.6	361
52.2	Movimiento	1	76	284
52.3	Movimiento	0	779.9	361.5
52.3	Movimiento	1	76.3	286
52.4	Movimiento	0	781.2	362
52.4	Movimiento	1	76.6	288
52.5	Movimiento	0	782.5	362.5
52.5	Movimiento	1	76.9	290
52.6	Movimiento	0	783.8	363
52.6	Movimiento	1	77.2	292
52.7	Movimiento	0	785.1	363.5
52.7	Movimiento	1	77.5	294
52.8	Movimiento	0	786.4	364
52.8	Movimiento	1	77.8	296
52.9	Movimiento	0	787.7	364.5
52.9	Movimiento	1	78.1	298
53	Movimiento	0	789	365
53	Movimiento	1	78.4	300
53.1	Movimiento	0	790.3	365.5
53.1	Movimiento	1	78.7	302
53.1	Colision_Pared_X	-	790.3	365.5
53.2	Movimiento	0	789	366
53.2	Movimiento	1	79	304
53.3	Movimiento	0	787.7	366.5
53.3	Movimiento	1	79.3	306
53.4	Movimiento	0	786.4	367
53.4	Movimiento	1	79.6	308
53.5	Movimiento	0	785.1	367.5
53.5	Movimiento	1	79.9	310
53.6	Movimiento	0	783.8	368
53.6	Movimiento	1	80.2	312
53.7	Movimiento	0	782.5	368.5
53.7	Movimiento	1	80.5	314
53.8	Movimiento	0	781.2	369
53.8	Movimiento	1	80.8	316
53.9	Movimiento	0	779.9	369.5
53.9	Movimiento	1	81.1	318
54	Movimiento	0	778.6	370
54	Movimiento	1	81.4	320
54.1	Movimiento	0	777.3	370.5
54.1	Movimiento	1	81.7	322
54.2	Movimiento	0	776	371
54.2	Movimiento	1	82	324
54.3	Movimiento	0	774.7	371.5
54.3	Movimiento	1	82.3	326
54.4	Movimiento	0	773.4	372
54.4	Movimiento	1	82.6	328
54.5	Movimiento	0	772.1	372.5
54.5	Movimiento	1	82.9	330
54.6	Movimiento	0	770.8	373
54.6	Movimiento	1	83.2	332
54.7	Movimiento	0	769.5	373.5
54.7	Movimiento	1	83.5	334
54.8	Movimiento	0	768.2	374
54.8	Movimiento	1	83.8	336
54.9	Movimiento	0	766.9	374.5
54.9	Movimiento	1	84.1	338
55	Movimiento	0	765.6	375
55	Movimiento	1	84.4	340
55.1	Movimiento	0	764.3	375.5
55.1	Movimiento	1	84.7	342
55.2	Movimiento	0	763	376
55.2	Movimiento	1	85	344
55.3	Movimiento	0	761.7	376.5
55.3	Movimiento	1	85.3	346
55.4	Movimiento	0	760.4	377
55.4	Movimiento	1	85.6	348
55.5	Movimiento	0	759.1	377.5
55.5	Movimiento	1	85.9	350
55.6	Movimiento	0	757.8	378
55.6	Movimiento	1	86.2	352
55.7	Movimiento	0	756.5	378.5
55.7	Movimiento	1	86.5	354
55.8	Movimiento	0	755.2	379
55.8	Movimiento	1	86.8	356
55.9	Movimiento	0	753.9	379.5
55.9	Movimiento	1	87.1	358
56	Movimiento	0	752.6	380
56	Movimiento	1	87.4	360
56.1	Movimiento	0	751.3	380.5
56.1	Movimiento	1	87.7	362
56.2	Movimiento	0	750	381
56.2	Movimiento	1	88	364
56.3	Movimiento	0	748.7	381.5
56.3	Movimiento	1	88.3	366
56.4	Movimiento	0	747.4	382
56.4	Movimiento	1	88.6	368
56.5	Movimiento	0	746.1	382.5
56.5	Movimiento	1	88.9	370
56.6	Movimiento	0	744.8	383
56.6	Movimiento	1	89.2	372
56.7	Movimiento	0	743.5	383.5
56.7	Movimiento	1	89.5	374
56.8	Movimiento	0	742.2	384
56.8	Movimiento	1	89.8	376
56.9	Movimiento	0	740.9	384.5
56.9	Movimiento	1	90.1	378
57	Movimiento	0	739.6	385
57	Movimiento	1	90.4	380
57.1	Movimiento	0	738.3	385.5
57.1	Movimiento	1	90.7	382
57.2	Movimiento	0	737	386
57.2	Movimiento	1	91	384
57.3	Movimiento	0	735.7	386.5
57.3	Movimiento	1	91.3	386
57.4	Movimiento	0	734.4	387
57.4	Movimiento	1	91.6	388
57.5	Movimiento	0	733.1	387.5
57.5	Movimiento	1	91.9	390
57.6	Movimiento	0	731.8	388
57.6	Movimiento	1	92.2	392
57.7	Movimiento	0	730.5	388.5
57.7	Movimiento	1	92.5	394
57.8	Movimiento	0	729.2	389
57.8	Movimiento	1	92.8	396
57.9	Movimiento	0	727.9	389.5
57.9	Movimiento	1	93.1	398
58	Movimiento	0	726.6	390
58	Movimiento	1	93.4	400
58.1	Movimiento	0	725.3	390.5
58.1	Movimiento	1	93.7	402
58.2	Movimiento	0	724	391
58.2	Movimiento	1	94	404
58.3	Movimiento	0	722.7	391.5
58.3	Movimiento	1	94.3	406
58.4	Movimiento	0	721.4	392
58.4	Movimiento	1	94.6	408
58.5	Movimiento	0	720.1	392.5
58.5	Movimiento	1	94.9	410
58.6	Movimiento	0	718.8	393
58.6	Movimiento	1	95.2	412
58.7	Movimiento	0	717.5	393.5
58.7	Movimiento	1	95.5	414
58.8	Movimiento	0	716.2	394
58.8	Movimiento	1	95.8	416
58.9	Movimiento	0	714.9	394.5
58.9	Movimiento	1	96.1	418
59	Movimiento	0	713.6	395
59	Movimiento	1	96.4	420
59.1	Movimiento	0	712.3	395.5
59.1	Movimiento	1	96.7	422
59.2	Movimiento	0	711	396
59.2	Movimiento	1	97	424
59.3	Movimiento	0	709.7	396.5
59.3	Movimiento	1	97.3	426
59.4	Movimiento	0	708.4	397
59.4	Movimiento	1	97.6	428
59.5	Movimiento	0	707.1	397.5
59.5	Movimiento	1	97.9	430
59.6	Movimiento	0	705.8	398
59.6	Movimiento	1	98.2	432
59.7	Movimiento	0	704.5	398.5
59.7	Movimiento	1	98.5	434
59.8	Movimiento	0	703.2	399
59.8	Movimiento	1	98.8	436
59.9	Movimiento	0	701.9	399.5
59.9	Movimiento	1	99.1	438
60	Movimiento	0	700.6	400
60	Movimiento	1	99.4	440
60.1	Movimiento	0	699.3	400.5
60.1	Movimiento	1	99.7	442
60.2	Movimiento	0	698	401
60.2	Movimiento	1	100	444
60.3	Movimiento	0	696.7	401.5
60.3	Movimiento	1	100.3	446
60.4	Movimiento	0	695.4	402
60.4	Movimiento	1	100.6	448
60.5	Movimiento	0	694.1	402.5
60.5	Movimiento	1	100.9	450
60.6	Movimiento	0	692.8	403
60.6	Movimiento	1	101.2	452
60.7	Movimiento	0	691.5	403.5
60.7	Movimiento	1	101.5	454
60.8	Movimiento	0	690.2	404
60.8	Movimiento	1	101.8	456
60.9	Movimiento	0	688.9	404.5
60.9	Movimiento	1	102.1	458
61	Movimiento	0	687.6	405
61	Movimiento	1	102.4	460
61.1	Movimiento	0	686.3	405.5
61.1	Movimiento	1	102.7	462
61.2	Movimiento	0	685	406
61.2	Movimiento	1	103	464
61.3	Movimiento	0	683.7	406.5
61.3	Movimiento	1	103.3	466
61.4	Movimiento	0	682.4	407
61.4	Movimiento	1	103.6	468
61.5	Movimiento	0	681.1	407.5
61.5	Movimiento	1	103.9	470
61.6	Movimiento	0	679.8	408
61.6	Movimiento	1	104.2	472
61.7	Movimiento	0	678.5	408.5
61.7	Movimiento	1	104.5	474
61.8	Movimiento	0	677.2	409
61.8	Movimiento	1	104.8	476
61.9	Movimiento	0	675.9	409.5
61.9	Movimiento	1	105.1	478
62	Movimiento	0	674.6	410
62	Movimiento	1	105.4	480
62.1	Movimiento	0	673.3	410.5
62.1	Movimiento	1	105.7	482
62.2	Movimiento	0	672	411
62.2	Movimiento	1	106	484
62.3	Movimiento	0	670.7	411.5
62.3	Movimiento	1	106.3	486
62.4	Movimiento	0	669.4	412
62.4	Movimiento	1	106.6	488
62.5	Movimiento	0	668.1	412.5
62.5	Movimiento	1	106.9	490
62.6	Movimiento	0	666.8	413
62.6	Movimiento	1	107.2	492
62.7	Movimiento	0	665.5	413.5
62.7	Movimiento	1	107.5	494
62.8	Movimiento	0	664.2	414
62.8	Movimiento	1	107.8	496
62.9	Movimiento	0	662.9	414.5
62.9	Movimiento	1	108.1	498
63	Movimiento	0	661.6	415
63	Movimiento	1	108.4	500
63.1	Movimiento	0	660.3	415.5
63.1	Movimiento	1	108.7	502
63.2	Movimiento	0	659	416
63.2	Movimiento	1	109	504
63.3	Movimiento	0	657.7	416.5
63.3	Movimiento	1	109.3	506
63.4	Movimiento	0	656.4	417
63.4	Movimiento	1	109.6	508
63.5	Movimiento	0	655.1	417.5
63.5	Movimiento	1	109.9	510
63.6	Movimiento	0	653.8	418
63.6	Movimiento	1	110.2	512
63.7	Movimiento	0	652.5	418.5
63.7	Movimiento	1	110.5	514
63.8	Movimiento	0	651.2	419
63.8	Movimiento	1	110.8	516
63.9	Movimiento	0	649.9	419.5
63.9	Movimiento	1	111.1	518
64	Movimiento	0	648.6	420
64	Movimiento	1	111.4	520
64.1	Movimiento	0	647.3	420.5
64.1	Movimiento	1	111.7	522
64.2	Movimiento	0	646	421
64.2	Movimiento	1	112	524
64.3	Movimiento	0	644.7	421.5
64.3	Movimiento	1	112.3	526
64.4	Movimiento	0	643.4	422
64.4	Movimiento	1	112.6	528
64.5	Movimiento	0	642.1	422.5
64.5	Movimiento	1	112.9	530
64.6	Movimiento	0	640.8	423
64.6	Movimiento	1	113.2	532
64.7	Movimiento	0	639.5	423.5
64.7	Movimiento	1	113.5	534
64.8	Movimiento	0	638.2	424
64.8	Movimiento	1	113.8	536
64.9	Movimiento	0	636.9	424.5
64.9	Movimiento	1	114.1	538
65	Movimiento	0	635.6	425
65	Movimiento	1	114.4	540
65.1	Movimiento	0	634.3	425.5
65.1	Movimiento	1	114.7	542
65.2	Movimiento	0	633	426
65.2	Movimiento	1	115	544
65.3	Movimiento	0	631.7	426.5
65.3	Movimiento	1	115.3	546
65.4	Movimiento	0	630.4	427
65.4	Movimiento	1	115.6	548
65.5	Movimiento	0	629.1	427.5
65.5	Movimiento	1	115.9	550
65.6	Movimiento	0	627.8	428
65.6	Movimiento	1	116.2	552
65.7	Movimiento	0	626.5	428.5
65.7	Movimiento	1	116.5	554
65.8	Movimiento	0	625.2	429
65.8	Movimiento	1	116.8	556
65.9	Movimiento	0	623.9	429.5
65.9	Movimiento	1	117.1	558
66	Movimiento	0	622.6	430
66	Movimiento	1	117.4	560
66.1	Movimiento	0	621.3	430.5
66.1	Movimiento	1	117.7	562
66.2	Movimiento	0	620	431
66.2	Movimiento	1	118	564
66.3	Movimiento	0	618.7	431.5
66.3	Movimiento	1	118.3	566
66.4	Movimiento	0	617.4	432
66.4	Movimiento	1	118.6	568
66.5	Movimiento	0	616.1	432.5
66.5	Movimiento	1	118.9	570
66.6	Movimiento	0	614.8	433
66.6	Movimiento	1	119.2	572
66.7	Movimiento	0	613.5	433.5
66.7	Movimiento	1	119.5	574
66.8	Movimiento	0	612.2	434
66.8	Movimiento	1	119.8	576
66.9	Movimiento	0	610.9	434.5
66.9	Movimiento	1	120.1	578
67	Movimiento	0	609.6	435
67	Movimiento	1	120.4	580
67.1	Movimiento	0	608.3	435.5
67.1	Movimiento	1	120.7	582
67.2	Movimiento	0	607	436
67.2	Movimiento	1	121	584
67.3	Movimiento	0	605.7	436.5
67.3	Movimiento	1	121.3	586
67.4	Movimiento	0	604.4	437
67.4	Movimiento	1	121.6	588
67.5	Movimiento	0	603.1	437.5
67.5	Movimiento	1	121.9	590
67.5	Colision_Pared_Y	-	121.9	590
67.6	Movimiento	0	601.8	438
67.6	Movimiento	1	122.2	588
67.7	Movimiento	0	600.5	438.5
67.7	Movimiento	1	122.5	586
67.8	Movimiento	0	599.2	439
67.8	Movimiento	1	122.8	584
67.9	Movimiento	0	597.9	439.5
67.9	Movimiento	1	123.1	582
68	Movimiento	0	596.6	440
68	Movimiento	1	123.4	580
68.1	Movimiento	0	595.3	440.5
68.1	Movimiento	1	123.7	578
68.2	Movimiento	0	594	441
68.2	Movimiento	1	124	576
68.3	Movimiento	0	592.7	441.5
68.3	Movimiento	1	124.3	574
68.4	Movimiento	0	591.4	442
68.4	Movimiento	1	124.6	572
68.5	Movimiento	0	590.1	442.5
68.5	Movimiento	1	124.9	570
68.6	Movimiento	0	588.8	443
68.6	Movimiento	1	125.2	568
68.7	Movimiento	0	587.5	443.5
68.7	Movimiento	1	125.5	566
68.8	Movimiento	0	586.2	444
68.8	Movimiento	1	125.8	564
68.9	Movimiento	0	584.9	444.5
68.9	Movimiento	1	126.1	562
69	Movimiento	0	583.6	445
69	Movimiento	1	126.4	560
69.1	Movimiento	0	582.3	445.5
69.1	Movimiento	1	126.7	558
69.2	Movimiento	0	581	446
69.2	Movimiento	1	127	556
69.3	Movimiento	0	579.7	446.5
69.3	Movimiento	1	127.3	554
69.4	Movimiento	0	578.4	447
69.4	Movimiento	1	127.6	552
69.5	Movimiento	0	577.1	447.5
69.5	Movimiento	1	127.9	550
69.6	Movimiento	0	575.8	448
69.6	Movimiento	1	128.2	548
69.7	Movimiento	0	574.5	448.5
69.7	Movimiento	1	128.5	546
69.8	Movimiento	0	573.2	449
69.8	Movimiento	1	128.8	544
69.9	Movimiento	0	571.9	449.5
69.9	Movimiento	1	129.1	542
70	Movimiento	0	570.6	450
70	Movimiento	1	129.4	540
70.1	Movimiento	0	569.3	450.5
70.1	Movimiento	1	129.7	538
70.2	Movimiento	0	568	451
70.2	Movimiento	1	130	536
70.3	Movimiento	0	566.7	451.5
70.3	Movimiento	1	130.3	534
70.4	Movimiento	0	565.4	452
70.4	Movimiento	1	130.6	532
70.5	Movimiento	0	564.1	452.5
70.5	Movimiento	1	130.9	530
70.6	Movimiento	0	562.8	453
70.6	Movimiento	1	131.2	528
70.7	Movimiento	0	561.5	453.5
70.7	Movimiento	1	131.5	526
70.8	Movimiento	0	560.2	454
70.8	Movimiento	1	131.8	524
70.9	Movimiento	0	558.9	454.5
70.9	Movimiento	1	132.1	522
71	Movimiento	0	557.6	455
71	Movimiento	1	132.4	520
71.1	Movimiento	0	556.3	455.5
71.1	Movimiento	1	132.7	518
71.2	Movimiento	0	555	456
71.2	Movimiento	1	133	516
71.3	Movimiento	0	553.7	456.5
71.3	Movimiento	1	133.3	514
71.4	Movimiento	0	552.4	457
71.4	Movimiento	1	133.6	512
71.5	Movimiento	0	551.1	457.5
71.5	Movimiento	1	133.9	510
71.6	Movimiento	0	549.8	458
71.6	Movimiento	1	134.2	508
71.7	Movimiento	0	548.5	458.5
71.7	Movimiento	1	134.5	506
71.8	Movimiento	0	547.2	459
71.8	Movimiento	1	134.8	504
71.9	Movimiento	0	545.9	459.5
71.9	Movimiento	1	135.1	502
72	Movimiento	0	544.6	460
72	Movimiento	1	135.4	500
72.1	Movimiento	0	543.3	460.5
72.1	Movimiento	1	135.7	498
72.2	Movimiento	0	542	461
72.2	Movimiento	1	136	496
72.3	Movimiento	0	540.7	461.5
72.3	Movimiento	1	136.3	494
72.4	Movimiento	0	539.4	462
72.4	Movimiento	1	136.6	492
72.5	Movimiento	0	538.1	462.5
72.5	Movimiento	1	136.9	490
72.6	Movimiento	0	536.8	463
72.6	Movimiento	1	137.2	488
72.7	Movimiento	0	535.5	463.5
72.7	Movimiento	1	137.5	486
72.8	Movimiento	0	534.2	464
72.8	Movimiento	1	137.8	484
72.9	Movimiento	0	532.9	464.5
72.9	Movimiento	1	138.1	482
73	Movimiento	0	531.6	465
73	Movimiento	1	138.4	480
73.1	Movimiento	0	530.3	465.5
73.1	Movimiento	1	138.7	478
73.2	Movimiento	0	529	466
73.2	Movimiento	1	139	476
73.3	Movimiento	0	527.7	466.5
73.3	Movimiento	1	139.3	474
73.4	Movimiento	0	526.4	467
73.4	Movimiento	1	139.6	472
73.5	Movimiento	0	525.1	467.5
73.5	Movimiento	1	139.9	470
73.6	Movimiento	0	523.8	468
73.6	Movimiento	1	140.2	468
73.7	Movimiento	0	522.5	468.5
73.7	Movimiento	1	140.5	466
73.8	Movimiento	0	521.2	469
73.8	Movimiento	1	140.8	464
73.9	Movimiento	0	519.9	469.5
73.9	Movimiento	1	141.1	462
74	Movimiento	0	518.6	470
74	Movimiento	1	141.4	460
74.1	Movimiento	0	517.3	470.5
74.1	Movimiento	1	141.7	458
74.2	Movimiento	0	516	471
74.2	Movimiento	1	142	456
74.3	Movimiento	0	514.7	471.5
74.3	Movimiento	1	142.3	454
74.4	Movimiento	0	513.4	472
74.4	Movimiento	1	142.6	452
74.5	Movimiento	0	512.1	472.5
74.5	Movimiento	1	142.9	450
74.6	Movimiento	0	510.8	473
74.6	Movimiento	1	143.2	448
74.7	Movimiento	0	509.5	473.5
74.7	Movimiento	1	143.5	446
74.8	Movimiento	0	508.2	474
74.8	Movimiento	1	143.8	444
74.9	Movimiento	0	506.9	474.5
74.9	Movimiento	1	144.1	442
75	Movimiento	0	505.6	475
75	Movimiento	1	144.4	440
75.1	Movimiento	0	504.3	475.5
75.1	Movimiento	1	144.7	438
75.2	Movimiento	0	503	476
75.2	Movimiento	1	145	436
75.3	Movimiento	0	501.7	476.5
75.3	Movimiento	1	145.3	434
75.4	Movimiento	0	500.4	477
75.4	Movimiento	1	145.6	432
75.5	Movimiento	0	499.1	477.5
75.5	Movimiento	1	145.9	430
75.6	Movimiento	0	497.8	478
75.6	Movimiento	1	146.2	428
75.7	Movimiento	0	496.5	478.5
75.7	Movimiento	1	146.5	426
75.8	Movimiento	0	495.2	479
75.8	Movimiento	1	146.8	424
75.9	Movimiento	0	493.9	479.5
75.9	Movimiento	1	147.1	422
76	Movimiento	0	492.6	480
76	Movimiento	1	147.4	420
76.1	Movimiento	0	491.3	480.5
76.1	Movimiento	1	147.7	418
76.2	Movimiento	0	490	481
76.2	Movimiento	1	148	416
76.3	Movimiento	0	488.7	481.5
76.3	Movimiento	1	148.3	414
76.4	Movimiento	0	487.4	482
76.4	Movimiento	1	148.6	412
76.5	Movimiento	0	486.1	482.5
76.5	Movimiento	1	148.9	410
76.6	Movimiento	0	484.8	483
76.6	Movimiento	1	149.2	408
76.7	Movimiento	0	483.5	483.5
76.7	Movimiento	1	149.5	406
76.8	Movimiento	0	482.2	484
76.8	Movimiento	1	149.8	404
